    time   dayofyr   metabc(2)   strucc(2)    som1c(1)    som1c(2)    som2c(1)    som2c(2)      som3c
1873.92  364     23.7151    199.7633      5.8047     79.4575      6.2147   1133.3998   874.6100
1873.92  365     23.8935    199.8434      5.8126     79.4576      6.2173   1133.4022   874.6100
1873.92  366     24.0798    199.9277      5.8196     79.4578      6.2196   1133.4042   874.6098
1874.00   1     24.2581    200.0061      5.8278     79.4583      6.2222   1133.4066   874.6098
1874.00   2     24.4436    200.0883      5.8351     79.4590      6.2245   1133.4091   874.6098
1874.00   3     24.6303    200.1716      5.8422     79.4599      6.2267   1133.4110   874.6096
1874.00   4     24.8173    200.2556      5.8494     79.4609      6.2289   1133.4130   874.6093
1874.00   5     25.0041    200.3403      5.8565     79.4622      6.2311   1133.4149   874.6091
1874.00   6     25.1905    200.4256      5.8636     79.4636      6.2332   1133.4169   874.6088
1874.00   7     25.3764    200.5115      5.8708     79.4652      6.2353   1133.4193   874.6086
1874.00   8     25.5618    200.5979      5.8780     79.4670      6.2375   1133.4218   874.6083
1874.00   9     25.7465    200.6847      5.8853     79.4689      6.2396   1133.4237   874.6081
1874.00  10     25.9306    200.7720      5.8926     79.4711      6.2417   1133.4257   874.6078
1874.00  11     26.1142    200.8597      5.9000     79.4735      6.2438   1133.4276   874.6076
1874.00  12     26.2970    200.9479      5.9074     79.4760      6.2459   1133.4301   874.6074
1874.00  13     26.4830    201.0379      5.9144     79.4785      6.2479   1133.4320   874.6071
1874.00  14     26.6650    201.1271      5.9218     79.4814      6.2499   1133.4340   874.6069
1874.00  15     26.8473    201.2170      5.9292     79.4843      6.2520   1133.4364   874.6066
1874.00  16     27.0434    201.3130      5.9348     79.4866      6.2535   1133.4379   874.6064
1874.00  17     27.2452    201.4122      5.9395     79.4887      6.2548   1133.4393   874.6061
1874.00  18     27.4311    201.5060      5.9462     79.4918      6.2566   1133.4408   874.6059
1874.00  19     27.6102    201.5981      5.9537     79.4955      6.2586   1133.4427   874.6057
1874.00  20     27.7868    201.6899      5.9615     79.4994      6.2607   1133.4447   874.6054
1874.00  21     27.9669    201.7836      5.9687     79.5032      6.2626   1133.4471   874.6052
1874.00  22     28.1392    201.8750      5.9769     79.5077      6.2647   1133.4491   874.6049
1874.00  23     28.3062    201.9651      5.9856     79.5127      6.2670   1133.4515   874.6047
1874.00  24     28.4604    202.0509      5.9959     79.5187      6.2697   1133.4540   874.6047
1874.00  25     28.5993    202.1312      6.0087     79.5260      6.2730   1133.4569   874.6047
1874.00  26     28.7372    202.2113      6.0215     79.5337      6.2762   1133.4598   874.6047
1874.00  27     28.8974    202.2997      6.0313     79.5397      6.2788   1133.4623   874.6047
1874.00  28     29.0821    202.3976      6.0379     79.5438      6.2804   1133.4642   874.6044
1874.00  29     29.2718    202.4979      6.0437     79.5476      6.2819   1133.4662   874.6042
1874.00  30     29.4700    202.6022      6.0483     79.5506      6.2831   1133.4672   874.6039
1874.00  31     29.6683    202.7073      6.0529     79.5537      6.2842   1133.4681   874.6039
1874.08  32     29.8734    202.8180      6.0599     79.5586      6.2859   1133.4701   874.6037
1874.08  33     30.0730    202.9276      6.0675     79.5640      6.2878   1133.4720   874.6035
1874.08  34     30.2691    203.0365      6.0756     79.5699      6.2898   1133.4740   874.6032
1874.08  35     30.4629    203.1452      6.0839     79.5761      6.2918   1133.4760   874.6030
1874.08  36     30.6548    203.2538      6.0924     79.5825      6.2939   1133.4784   874.6027
1874.08  37     30.8451    203.3624      6.1011     79.5893      6.2960   1133.4803   874.6025
1874.08  38     31.0341    203.4709      6.1100     79.5962      6.2981   1133.4828   874.6022
1874.08  39     31.2220    203.5797      6.1189     79.6034      6.3002   1133.4852   874.6020
1874.08  40     31.4089    203.6885      6.1279     79.6107      6.3024   1133.4877   874.6017
1874.08  41     31.5949    203.7974      6.1370     79.6183      6.3045   1133.4901   874.6015
1874.08  42     31.7800    203.9065      6.1462     79.6261      6.3067   1133.4926   874.6013
1874.08  43     31.9643    204.0157      6.1555     79.6340      6.3088   1133.4950   874.6010
1874.08  44     32.1478    204.1250      6.1648     79.6422      6.3110   1133.4974   874.6008
1874.08  45     32.3301    204.2343      6.1743     79.6505      6.3132   1133.4994   874.6005
1874.08  46     32.5091    204.3429      6.1842     79.6594      6.3155   1133.5013   874.6003
1874.08  47     32.6517    204.4397      6.1987     79.6728      6.3188   1133.5043   874.6003
1874.08  48     32.7750    204.5299      6.2157     79.6888      6.3227   1133.5082   874.6000
1874.08  49     32.8795    204.6135      6.2352     79.7074      6.3272   1133.5131   874.5998
1874.08  50     32.9818    204.6959      6.2549     79.7264      6.3317   1133.5184   874.5995
1874.08  51     33.0799    204.7754      6.2747     79.7458      6.3363   1133.5238   874.5993
1874.08  52     33.1543    204.8432      6.2962     79.7671      6.3412   1133.5287   874.5988
1874.08  53     33.2122    204.9024      6.3187     79.7897      6.3464   1133.5341   874.5983
1874.08  54     33.2906    204.9699      6.3396     79.8107      6.3512   1133.5394   874.5978
1874.08  55     33.3803    205.0417      6.3596     79.8309      6.3558   1133.5448   874.5976
1874.08  56     33.4732    205.1145      6.3795     79.8509      6.3604   1133.5502   874.5974
1874.08  57     33.5959    205.1994      6.3966     79.8683      6.3644   1133.5546   874.5971
1874.08  58     33.7038    205.2793      6.4176     79.8877      6.3692   1133.5599   874.5969
1874.08  59     33.7958    205.3518      6.4627     79.9087      6.3797   1133.5663   874.5966
1874.17  60     33.9258    205.4252      6.4773     79.9232      6.3831   1133.5701   874.5964
1874.17  61     34.0660    205.5022      6.4904     79.9363      6.3861   1133.5730   874.5964
1874.17  62     34.2104    205.5811      6.5031     79.9489      6.3891   1133.5764   874.5964
1874.17  63     34.3579    205.6615      6.5152     79.9612      6.3919   1133.5793   874.5964
1874.17  64     34.4992    205.7405      6.5279     79.9743      6.3949   1133.5823   874.5964
1874.17  65     34.6426    205.8206      6.5401     79.9872      6.3977   1133.5856   874.5964
1874.17  66     34.7941    205.9039      6.5509     79.9990      6.4002   1133.5880   874.5961
1874.17  67     34.9428    205.9869      6.5620     80.0113      6.4028   1133.5905   874.5959
1874.17  68     35.0824    206.0676      6.5741     80.0249      6.4056   1133.5934   874.5959
1874.17  69     35.2056    206.1436      6.5883     80.0410      6.4088   1133.5968   874.5956
1874.17  70     35.3266    206.2193      6.6021     80.0574      6.4120   1133.6002   874.5954
1874.17  71     35.4303    206.2899      6.6179     80.0766      6.4157   1133.6041   874.5952
1874.17  72     35.5135    206.3508      6.6354     80.0971      6.4197   1133.6080   874.5949
1874.17  73     35.6305    206.4254      6.6496     80.1143      6.4230   1133.6124   874.5947
1874.17  74     35.7247    206.4891      6.6656     80.1330      6.4266   1133.6163   874.5947
1874.17  75     35.8207    206.5522      6.6809     80.1509      6.4302   1133.6207   874.5947
1874.17  76     35.9230    206.6171      6.6958     80.1679      6.4336   1133.6246   874.5944
1874.17  77     36.0309    206.6848      6.7111     80.1845      6.4371   1133.6281   874.5942
1874.17  78     36.1737    206.7681      6.7236     80.1981      6.4400   1133.6310   874.5939
1874.17  79     36.3182    206.8523      6.7358     80.2115      6.4428   1133.6344   874.5937
1874.17  80     36.4706    206.9393      6.7469     80.2237      6.4453   1133.6378   874.5934
1874.17  81     36.6101    207.0212      6.7593     80.2371      6.4482   1133.6407   874.5932
1874.17  82     36.7519    207.1036      6.7713     80.2499      6.4509   1133.6437   874.5930
1874.17  83     36.8999    207.1873      6.7821     80.2613      6.4534   1133.6466   874.5927
1874.17  84     36.8898    207.2171      6.8084     80.2940      6.4594   1133.6530   874.5925
1874.17  85     36.8924    207.2462      6.8334     80.3228      6.4652   1133.6593   874.5920
1874.17  86     36.9356    207.2889      6.8535     80.3462      6.4698   1133.6647   874.5917
1874.17  87     36.9493    207.3242      6.8812     80.3751      6.4762   1133.6710   874.5912
1874.17  88     36.9157    207.3418      6.9122     80.4094      6.4835   1133.6779   874.5910
1874.17  89     36.9073    207.3674      6.9383     80.4405      6.4896   1133.6847   874.5905
1874.17  90     36.8655    207.3825      6.9705     80.4764      6.4972   1133.6925   874.5900
1874.25  91     36.8022    207.3881      7.0381     80.5169      6.5133   1133.7028   874.5893
1874.25  92     36.7481    207.3970      7.0688     80.5559      6.5208   1133.7113   874.5886
1874.25  93     36.6438    207.3880      7.1027     80.6006      6.5291   1133.7211   874.5883
1874.25  94     36.5590    207.3847      7.1351     80.6423      6.5371   1133.7299   874.5876
1874.25  95     36.5408    207.4036      7.1603     80.6757      6.5433   1133.7372   874.5871
1874.25  96     36.5601    207.4344      7.1811     80.7042      6.5485   1133.7430   874.5866
1874.25  97     36.5570    207.4547      7.2039     80.7337      6.5542   1133.7494   874.5861
1874.25  98     36.5725    207.4795      7.2252     80.7596      6.5595   1133.7562   874.5859
1874.25  99     36.6290    207.5170      7.2428     80.7798      6.5640   1133.7611   874.5856
1874.25  100     36.6905    207.5549      7.2601     80.7984      6.5683   1133.7650   874.5854
1874.25  101     36.7345    207.5856      7.2796     80.8183      6.5732   1133.7699   874.5854
1874.25  102     36.8366    207.6373      7.2934     80.8318      6.5767   1133.7728   874.5851
1874.25  103     36.9310    207.6858      7.3046     80.8457      6.5796   1133.7762   874.5849
1874.25  104     36.9851    207.7218      7.3059     80.8651      6.5799   1133.7800   874.5849
1874.25  105     37.1035    207.7793      0.7307     80.8763      0.6580   1133.7825   874.7861
1874.25  106     37.2176    207.8164      0.7309     80.8873      0.6581   1133.7849   874.7858
1874.25  107     37.3027    207.8449      0.7311     80.9003      0.6581   1133.7874   874.7856
1874.25  108     37.3671    207.8675      0.7313     80.9160      0.6582   1133.7908   874.7856
1874.25  109     37.4360    207.8914      0.7316     80.9310      0.6582   1133.7937   874.7856
1874.25  110     37.5079    207.9162      0.7318     80.9456      0.6583   1133.7966   874.7853
1874.25  111     37.5814    207.9415      0.7321     80.9601      0.6583   1133.7996   874.7851
1874.25  112     37.6514    207.9659      0.7323     80.9752      0.6584   1133.8030   874.7851
1874.25  113     37.7296    207.9926      0.7326     80.9892      0.6585   1133.8059   874.7849
1874.25  114     37.8239    208.0240      0.7328     81.0008      0.6585   1133.8083   874.7846
1874.25  115     37.8894    208.0473      0.7331     81.0168      0.6586   1133.8118   874.7846
1874.25  116     37.9761    208.0766      0.7335     81.0293      0.6587   1133.8142   874.7844
1874.25  117     37.5006    207.9509      0.7549     81.1318      0.6633   1133.8337   874.7831
1874.25  118     36.8642    207.7810      0.7807     81.2573      0.6693   1133.8596   874.7817
1874.25  119     36.2549    207.6161      0.7922     81.3732      0.6721   1133.8845   874.7802
1874.25  120     35.6232    207.4421      0.8037     81.4878      0.6750   1133.9109   874.7787
1874.33  121     35.0565    207.2796      0.8134     81.5882      0.6775   1133.9358   874.7770
1874.33  122     34.6005    207.1479      0.8212     81.6699      0.6795   1133.9573   874.7761
1874.33  123     34.2400    207.0466      0.8289     81.7384      0.6815   1133.9758   874.7748
1874.33  124     34.0538    206.9997      0.8354     81.7844      0.6832   1133.9890   874.7739
1874.33  125     33.9818    206.9873      0.8404     81.8148      0.6845   1133.9978   874.7731
1874.33  126     33.8952    206.9701      0.8409     81.8461      0.6846   1134.0066   874.7726
1874.33  127     33.8998    206.9818      0.8413     81.8660      0.6848   1134.0125   874.7722
1874.33  128     33.8396    206.9747      0.8418     81.8940      0.6849   1134.0208   874.7714
1874.33  129     33.8414    206.9883      0.8423     81.9145      0.6850   1134.0266   874.7709
1874.33  130     33.8806    207.0125      0.8428     81.9295      0.6851   1134.0311   874.7707
1874.33  131     33.9396    207.0429      0.8432     81.9417      0.6852   1134.0345   874.7704
1874.33  132     33.9937    207.0735      0.8437     81.9548      0.6853   1134.0385   874.7702
1874.33  133     34.0502    207.1071      0.8442     81.9681      0.6854   1134.0424   874.7700
1874.33  134     34.1118    207.1451      0.8448     81.9813      0.6856   1134.0463   874.7697
1874.33  135     34.1789    207.1882      0.8454     81.9947      0.6857   1134.0502   874.7695
1874.33  136     34.2469    207.2368      0.8461     82.0089      0.6858   1134.0541   874.7695
1874.33  137     34.3155    207.2898      0.8468     82.0236      0.6860   1134.0585   874.7695
1874.33  138     34.3845    207.3461      0.8475     82.0386      0.6862   1134.0629   874.7695
1874.33  139     34.4542    207.4053      0.8483     82.0539      0.6863   1134.0677   874.7695
1874.33  140     34.5263    207.4694      0.8491     82.0696      0.6865   1134.0721   874.7692
1874.33  141     34.6022    207.5394      0.8500     82.0859      0.6866   1134.0770   874.7690
1874.33  142     34.6832    207.6167      0.8509     82.1030      0.6868   1134.0814   874.7687
1874.33  143     32.4838    206.9688      0.9093     82.3915      0.6986   1134.1725   874.7639
1874.33  144     30.9184    206.4761      0.9609     82.5637      0.7104   1134.1544   874.7599
